"timestamp,temperature,vibration,pressure,failure"
"2024-01-06 03:56:00,52.27,0.397,182.2,0"
"2024-01-06 03:57:00,59.42,0.3,129.5,0"
"2024-01-06 03:58:00,44.86,0.348,216.4,0"
"2024-01-06 03:59:00,66.31,0.425,118.5,0"
"2024-01-06 04:00:00,77.65,0.336,143.1,0"
"2024-01-06 04:01:00,87.92,0.467,114.9,0"
"2024-01-06 04:02:00,60.91,0.471,163.0,0"
"2024-01-06 04:03:00,67.88,0.4,234.0,0"
"2024-01-06 04:04:00,42.19,0.217,205.3,1"
"2024-01-06 04:05:00,75.03,0.571,175.4,0"
"2024-01-06 04:06:00,67.76,0.379,131.8,0"
"2024-01-06 04:07:00,55.16,0.671,145.0,0"
"2024-01-06 04:08:00,72.37,0.465,183.5,0"
"2024-01-06 04:09:00,57.46,0.379,172.5,0"
"2024-01-06 04:10:00,55.42,0.445,152.5,0"
"2024-01-06 04:11:00,64.75,0.198,154.3,0"
"2024-01-06 04:12:00,49.37,0.503,181.7,0"
"2024-01-06 04:13:00,70.22,0.657,189.1,1"
"2024-01-06 04:14:00,49.44,0.191,105.0,0"
"2024-01-06 04:15:00,49.5,0.371,156.8,0"
"2024-01-06 04:16:00,50.9,0.389,167.3,0"
"2024-01-06 04:17:00,67.6,0.488,134.0,0"
"2024-01-06 04:18:00,53.83,0.611,188.4,0"
"2024-01-06 04:19:00,46.52,0.438,141.3,0"
"2024-01-06 04:20:00,53.94,0.614,189.2,0"
"2024-01-06 04:21:00,59.68,0.417,138.9,0"
"2024-01-06 04:22:00,48.19,0.445,157.8,0"
"2024-01-06 04:23:00,48.48,0.433,157.1,0"
"2024-01-06 04:24:00,81.11,0.522,199.9,1"
"2024-01-06 04:25:00,51.39,0.358,172.2,0"
"2024-01-06 04:26:00,56.77,0.482,136.3,0"
"2024-01-06 04:27:00,56.33,0.277,141.8,0"
"2024-01-06 04:28:00,55.79,0.372,141.7,0"
"2024-01-06 04:29:00,66.21,0.336,150.6,0"
"2024-01-06 04:30:00,69.48,0.409,121.7,0"
"2024-01-06 04:31:00,56.94,0.368,147.6,0"
"2024-01-06 04:32:00,47.64,0.513,191.0,0"
"2024-01-06 04:33:00,72.74,0.312,189.7,0"
"2024-01-06 04:34:00,59.05,0.227,103.1,0"
"2024-01-06 04:35:00,77.3,0.264,98.3,0"
"2024-01-06 04:36:00,37.54,0.499,132.2,0"
"2024-01-06 04:37:00,61.95,0.303,96.6,0"
"2024-01-06 04:38:00,79.19,0.44,112.1,0"
"2024-01-06 04:39:00,56.47,0.371,160.5,0"
"2024-01-06 04:40:00,57.75,0.482,148.9,0"
"2024-01-06 04:41:00,62.96,0.377,98.4,0"
"2024-01-06 04:42:00,54.41,0.676,185.1,0"
"2024-01-06 04:43:00,56.88,0.59,137.3,0"
"2024-01-06 04:44:00,56.62,0.368,134.5,0"
"2024-01-06 04:45:00,53.73,0.355,180.5,0"
"2024-01-06 04:46:00,72.29,0.713,162.3,1"
"2024-01-06 04:47:00,64.61,0.292,148.7,0"
"2024-01-06 04:48:00,62.51,0.394,135.2,0"
"2024-01-06 04:49:00,68.09,0.402,167.1,0"
"2024-01-06 04:50:00,57.36,0.4,137.0,0"
"2024-01-06 04:51:00,52.26,0.226,143.1,0"
"2024-01-06 04:52:00,53.97,0.45,114.7,0"
"2024-01-06 04:53:00,60.02,0.303,184.3,0"
"2024-01-06 04:54:00,49.41,0.544,196.6,0"
"2024-01-06 04:55:00,55.0,0.254,156.4,0"
"2024-01-06 04:56:00,54.84,0.406,135.4,0"
"2024-01-06 04:57:00,81.25,0.178,178.1,0"
"2024-01-06 04:58:00,32.26,0.185,167.7,0"
"2024-01-06 04:59:00,58.2,0.316,136.7,0"
"2024-01-06 05:00:00,77.26,0.33,184.5,0"
"2024-01-06 05:01:00,61.22,0.547,137.3,0"
"2024-01-06 05:02:00,67.53,0.396,111.4,0"
"2024-01-06 05:03:00,61.0,0.529,148.0,0"
"2024-01-06 05:04:00,53.33,0.362,182.5,0"
"2024-01-06 05:05:00,37.58,0.461,153.1,0"
"2024-01-06 05:06:00,62.05,0.327,114.8,0"
"2024-01-06 05:07:00,52.24,0.321,137.9,0"
"2024-01-06 05:08:00,52.0,0.218,185.9,0"
"2024-01-06 05:09:00,55.01,0.434,158.2,0"
"2024-01-06 05:10:00,77.45,0.426,149.4,0"
"2024-01-06 05:11:00,84.05,0.478,146.1,0"
"2024-01-06 05:12:00,62.17,0.421,182.4,0"
"2024-01-06 05:13:00,55.35,0.603,180.4,0"
"2024-01-06 05:14:00,48.23,0.418,108.0,0"
"2024-01-06 05:15:00,64.69,0.499,178.2,0"
"2024-01-06 05:16:00,77.83,0.368,165.5,0"
"2024-01-06 05:17:00,57.53,0.309,197.8,0"
"2024-01-06 05:18:00,36.21,0.472,147.9,0"
"2024-01-06 05:19:00,66.7,0.391,184.1,0"
"2024-01-06 05:20:00,69.85,0.483,164.1,0"
"2024-01-06 05:21:00,44.14,0.435,116.6,0"
"2024-01-06 05:22:00,61.76,0.321,180.6,0"
"2024-01-06 05:23:00,64.51,0.507,174.3,0"
"2024-01-06 05:24:00,59.27,0.313,130.5,0"
"2024-01-06 05:25:00,52.09,0.463,158.7,0"
"2024-01-06 05:26:00,70.16,0.528,213.2,0"
"2024-01-06 05:27:00,55.97,0.362,135.5,0"
"2024-01-06 05:28:00,45.15,0.516,171.8,0"
"2024-01-06 05:29:00,39.51,0.44,117.2,0"
"2024-01-06 05:30:00,72.61,0.485,132.9,0"
"2024-01-06 05:31:00,66.17,0.316,174.3,0"
"2024-01-06 05:32:00,60.88,0.421,157.7,0"
"2024-01-06 05:33:00,55.6,0.259,144.0,0"
"2024-01-06 05:34:00,54.71,0.571,201.1,0"
"2024-01-06 05:35:00,49.24,0.199,122.3,0"
"2024-01-06 05:36:00,55.69,0.365,145.6,0"
"2024-01-06 05:37:00,38.8,0.307,164.8,0"
"2024-01-06 05:38:00,52.64,0.467,123.9,0"
"2024-01-06 05:39:00,56.89,0.592,165.3,0"
"2024-01-06 05:40:00,66.1,0.465,182.2,0"
"2024-01-06 05:41:00,59.6,0.696,146.6,1"
"2024-01-06 05:42:00,67.95,0.262,129.4,0"
"2024-01-06 05:43:00,73.49,0.27,140.6,0"
"2024-01-06 05:44:00,70.58,0.311,69.6,0"
"2024-01-06 05:45:00,64.71,0.412,180.2,0"
"2024-01-06 05:46:00,60.12,0.297,157.9,0"
"2024-01-06 05:47:00,50.19,0.325,144.7,0"
"2024-01-06 05:48:00,67.4,0.462,100.0,0"
"2024-01-06 05:49:00,76.8,0.276,183.3,0"
"2024-01-06 05:50:00,63.42,0.287,136.9,0"
"2024-01-06 05:51:00,79.17,0.36,167.0,0"
"2024-01-06 05:52:00,44.74,0.37,149.7,0"
"2024-01-06 05:53:00,48.46,0.501,101.6,0"
"2024-01-06 05:54:00,68.55,0.31,188.1,0"
"2024-01-06 05:55:00,62.64,0.328,182.4,0"
"2024-01-06 05:56:00,73.14,0.458,172.9,0"
"2024-01-06 05:57:00,59.85,0.48,159.4,0"
"2024-01-06 05:58:00,51.32,0.543,114.1,0"
"2024-01-06 05:59:00,57.86,0.447,176.1,0"
"2024-01-06 06:00:00,44.67,0.413,216.1,1"
"2024-01-06 06:01:00,48.71,0.458,153.5,0"
"2024-01-06 06:02:00,69.72,0.373,154.1,0"
"2024-01-06 06:03:00,68.73,0.373,116.9,0"
"2024-01-06 06:04:00,63.63,0.223,87.9,0"
"2024-01-06 06:05:00,42.79,0.489,139.2,0"
"2024-01-06 06:06:00,56.42,0.421,194.5,0"
"2024-01-06 06:07:00,47.75,0.478,190.3,0"
"2024-01-06 06:08:00,71.77,0.118,148.0,0"
"2024-01-06 06:09:00,54.16,0.395,162.9,0"
"2024-01-06 06:10:00,49.14,0.314,113.4,0"
"2024-01-06 06:11:00,60.3,0.55,153.3,0"
"2024-01-06 06:12:00,53.6,0.461,134.3,0"
"2024-01-06 06:13:00,74.84,0.423,151.6,0"
"2024-01-06 06:14:00,52.65,0.357,141.8,0"
"2024-01-06 06:15:00,46.01,0.44,141.2,0"
"2024-01-06 06:16:00,38.47,0.307,179.9,0"
"2024-01-06 06:17:00,59.69,0.39,208.9,0"
"2024-01-06 06:18:00,54.38,0.342,144.9,0"
"2024-01-06 06:19:00,45.71,0.627,192.6,0"
"2024-01-06 06:20:00,71.89,0.547,112.8,0"
"2024-01-06 06:21:00,66.67,0.506,147.2,0"
"2024-01-06 06:22:00,59.72,0.251,111.1,0"
"2024-01-06 06:23:00,73.64,0.486,140.6,0"
"2024-01-06 06:24:00,66.63,0.419,171.5,0"
"2024-01-06 06:25:00,51.77,0.522,183.6,0"
"2024-01-06 06:26:00,49.61,0.432,126.6,0"
"2024-01-06 06:27:00,68.18,0.399,163.7,0"
"2024-01-06 06:28:00,63.96,0.423,186.9,0"
"2024-01-06 06:29:00,61.7,0.219,182.6,0"
"2024-01-06 06:30:00,51.54,0.323,157.8,0"
"2024-01-06 06:31:00,66.08,0.437,132.3,0"
"2024-01-06 06:32:00,52.45,0.514,129.3,0"
"2024-01-06 06:33:00,58.98,0.345,124.7,0"
"2024-01-06 06:34:00,74.47,0.396,149.1,0"
"2024-01-06 06:35:00,53.39,0.24,125.3,0"
"2024-01-06 06:36:00,44.27,0.546,170.3,0"
"2024-01-06 06:37:00,49.47,0.511,156.9,0"
"2024-01-06 06:38:00,69.94,0.465,155.5,0"
"2024-01-06 06:39:00,62.55,0.441,94.8,0"
"2024-01-06 06:40:00,58.71,0.555,150.8,0"
"2024-01-06 06:41:00,54.91,0.319,136.2,0"
"2024-01-06 06:42:00,64.85,0.309,215.0,0"
"2024-01-06 06:43:00,51.51,0.506,111.6,0"
"2024-01-06 06:44:00,63.06,0.499,143.8,0"
"2024-01-06 06:45:00,52.69,0.281,161.5,0"
"2024-01-06 06:46:00,51.02,0.347,120.8,0"
"2024-01-06 06:47:00,53.63,0.569,207.8,0"
"2024-01-06 06:48:00,56.25,0.441,208.5,0"
"2024-01-06 06:49:00,59.51,0.479,124.2,0"
"2024-01-06 06:50:00,62.35,0.284,132.2,0"
"2024-01-06 06:51:00,23.12,0.466,214.4,0"
"2024-01-06 06:52:00,51.92,0.258,191.9,0"
"2024-01-06 06:53:00,56.08,0.202,138.9,0"
"2024-01-06 06:54:00,75.05,0.473,162.9,0"
"2024-01-06 06:55:00,49.2,0.543,108.4,0"
"2024-01-06 06:56:00,61.63,0.375,215.9,0"
"2024-01-06 06:57:00,74.95,0.345,152.2,0"
"2024-01-06 06:58:00,46.87,0.571,167.6,0"
"2024-01-06 06:59:00,63.94,0.381,121.9,0"
"2024-01-06 07:00:00,51.98,0.393,115.9,0"
"2024-01-06 07:01:00,54.95,0.569,163.5,0"
"2024-01-06 07:02:00,51.97,0.365,207.5,0"
"2024-01-06 07:03:00,52.68,0.335,133.8,0"
"2024-01-06 07:04:00,87.22,0.482,120.6,0"
"2024-01-06 07:05:00,68.44,0.329,159.2,0"
"2024-01-06 07:06:00,71.02,0.386,199.1,0"
"2024-01-06 07:07:00,64.92,0.268,130.8,0"
"2024-01-06 07:08:00,43.94,0.419,142.5,0"
"2024-01-06 07:09:00,63.95,0.407,175.1,0"
"2024-01-06 07:10:00,70.73,0.497,178.3,0"
"2024-01-06 07:11:00,51.47,0.486,141.5,0"
"2024-01-06 07:12:00,69.65,0.455,182.9,0"
"2024-01-06 07:13:00,67.04,0.439,165.9,0"
"2024-01-06 07:14:00,78.52,0.393,150.5,0"
"2024-01-06 07:15:00,55.82,0.461,177.1,0"
"2024-01-06 07:16:00,49.02,0.289,172.9,0"
"2024-01-06 07:17:00,56.38,0.165,118.6,0"
"2024-01-06 07:18:00,74.36,0.516,194.5,0"
"2024-01-06 07:19:00,41.72,0.467,160.4,0"
"2024-01-06 07:20:00,39.32,0.387,191.3,0"
"2024-01-06 07:21:00,60.89,0.507,151.6,0"
"2024-01-06 07:22:00,55.57,0.327,157.4,0"
"2024-01-06 07:23:00,60.08,0.329,162.0,0"
"2024-01-06 07:24:00,69.45,0.316,166.4,0"
"2024-01-06 07:25:00,54.47,0.457,195.8,0"
"2024-01-06 07:26:00,41.27,0.242,164.0,0"
"2024-01-06 07:27:00,80.44,0.323,149.2,0"
"2024-01-06 07:28:00,50.03,0.429,180.3,0"
"2024-01-06 07:29:00,49.41,0.28,162.9,0"
"2024-01-06 07:30:00,71.04,0.334,238.7,0"
"2024-01-06 07:31:00,56.16,0.179,158.7,0"
"2024-01-06 07:32:00,59.37,0.461,187.1,0"
"2024-01-06 07:33:00,64.83,0.331,176.5,0"
"2024-01-06 07:34:00,70.84,0.29,88.5,0"
"2024-01-06 07:35:00,56.67,0.27,127.9,0"
"2024-01-06 07:36:00,75.2,0.358,136.8,0"
"2024-01-06 07:37:00,38.64,0.242,105.0,0"
"2024-01-06 07:38:00,67.6,0.594,138.1,0"
"2024-01-06 07:39:00,51.6,0.162,108.9,0"
"2024-01-06 07:40:00,73.72,0.355,116.7,0"
"2024-01-06 07:41:00,61.42,0.411,157.2,0"
"2024-01-06 07:42:00,53.27,0.322,207.6,0"
"2024-01-06 07:43:00,66.63,0.421,109.1,0"
"2024-01-06 07:44:00,68.93,0.32,113.5,0"
"2024-01-06 07:45:00,66.42,0.553,134.0,0"
"2024-01-06 07:46:00,49.7,0.288,145.6,0"
"2024-01-06 07:47:00,55.16,0.165,103.7,0"
"2024-01-06 07:48:00,59.96,0.27,129.0,0"
"2024-01-06 07:49:00,59.59,0.439,126.3,0"
"2024-01-06 07:50:00,67.5,0.388,159.6,0"
"2024-01-06 07:51:00,39.85,0.475,162.8,0"
"2024-01-06 07:52:00,63.34,0.45,145.4,0"
"2024-01-06 07:53:00,57.1,0.336,138.7,0"
"2024-01-06 07:54:00,51.61,0.351,128.7,0"
"2024-01-06 07:55:00,52.58,0.361,151.5,0"
"2024-01-06 07:56:00,57.85,0.588,120.7,0"
"2024-01-06 07:57:00,23.99,0.469,196.4,0"
"2024-01-06 07:58:00,52.99,0.589,105.1,0"
"2024-01-06 07:59:00,51.24,0.484,130.3,0"
"2024-01-06 08:00:00,65.33,0.394,176.0,0"
"2024-01-06 08:01:00,51.94,0.298,138.0,0"
"2024-01-06 08:02:00,57.85,0.42,170.2,0"
"2024-01-06 08:03:00,75.42,0.394,201.5,0"
"2024-01-06 08:04:00,69.94,0.391,175.0,0"
"2024-01-06 08:05:00,69.02,0.379,113.9,0"
"2024-01-06 08:06:00,55.0,0.195,115.4,0"
"2024-01-06 08:07:00,65.43,0.526,144.4,0"
"2024-01-06 08:08:00,57.66,0.395,163.3,0"
"2024-01-06 08:09:00,58.04,0.259,186.2,0"
"2024-01-06 08:10:00,64.1,0.448,126.5,0"
"2024-01-06 08:11:00,54.03,0.314,135.5,0"
"2024-01-06 08:12:00,74.93,0.456,142.5,0"
"2024-01-06 08:13:00,58.4,0.488,141.9,0"
"2024-01-06 08:14:00,66.18,0.502,194.9,0"
"2024-01-06 08:15:00,74.56,0.384,146.9,0"
"2024-01-06 08:16:00,70.32,0.359,154.6,0"
"2024-01-06 08:17:00,45.91,0.337,177.3,0"
"2024-01-06 08:18:00,64.45,0.328,197.7,0"
"2024-01-06 08:19:00,68.51,0.398,148.9,0"
"2024-01-06 08:20:00,68.92,0.379,187.8,0"
"2024-01-06 08:21:00,48.87,0.317,204.8,0"
"2024-01-06 08:22:00,53.43,0.286,146.7,0"
"2024-01-06 08:23:00,69.95,0.389,133.1,0"
"2024-01-06 08:24:00,52.38,0.357,215.6,0"
"2024-01-06 08:25:00,57.0,0.286,183.6,0"
"2024-01-06 08:26:00,75.76,0.483,150.4,0"
"2024-01-06 08:27:00,59.52,0.577,169.5,0"
"2024-01-06 08:28:00,52.73,0.496,118.7,0"
"2024-01-06 08:29:00,51.22,0.328,183.3,0"
"2024-01-06 08:30:00,63.33,0.395,96.0,0"
"2024-01-06 08:31:00,46.67,0.554,182.1,0"
"2024-01-06 08:32:00,57.53,0.283,128.3,0"
"2024-01-06 08:33:00,63.33,0.478,100.4,0"
"2024-01-06 08:34:00,72.99,0.255,90.0,0"
"2024-01-06 08:35:00,66.68,0.568,135.7,0"
"2024-01-06 08:36:00,52.86,0.357,171.3,0"
"2024-01-06 08:37:00,71.78,0.623,108.3,0"
"2024-01-06 08:38:00,57.0,0.573,112.9,0"
"2024-01-06 08:39:00,47.64,0.389,135.2,0"
"2024-01-06 08:40:00,58.28,0.328,174.2,0"
"2024-01-06 08:41:00,74.38,0.419,178.0,0"
"2024-01-06 08:42:00,61.65,0.382,154.2,0"
"2024-01-06 08:43:00,60.13,0.36,179.5,0"
"2024-01-06 08:44:00,76.37,0.234,170.6,0"
"2024-01-06 08:45:00,45.69,0.349,137.5,0"
"2024-01-06 08:46:00,47.14,0.289,177.3,0"
"2024-01-06 08:47:00,43.84,0.455,111.5,0"
"2024-01-06 08:48:00,63.73,0.499,164.6,0"
"2024-01-06 08:49:00,61.66,0.474,115.0,0"
"2024-01-06 08:50:00,75.43,0.434,154.3,0"
"2024-01-06 08:51:00,62.43,0.315,186.6,0"
"2024-01-06 08:52:00,55.96,0.421,156.4,0"
"2024-01-06 08:53:00,60.02,0.479,149.6,0"
"2024-01-06 08:54:00,61.18,0.341,156.8,0"
"2024-01-06 08:55:00,43.28,0.412,169.9,0"
"2024-01-06 08:56:00,87.1,0.385,214.0,1"
"2024-01-06 08:57:00,65.2,0.566,169.6,0"
"2024-01-06 08:58:00,62.1,0.485,134.9,0"
"2024-01-06 08:59:00,66.15,0.461,143.7,0"
"2024-01-06 09:00:00,67.09,0.228,123.0,0"
"2024-01-06 09:01:00,58.59,0.417,112.8,0"
"2024-01-06 09:02:00,53.69,0.384,77.0,0"
"2024-01-06 09:03:00,65.99,0.384,136.2,0"
"2024-01-06 09:04:00,63.86,0.244,107.9,0"
"2024-01-06 09:05:00,51.9,0.291,152.9,0"
"2024-01-06 09:06:00,74.19,0.393,134.7,0"
"2024-01-06 09:07:00,62.93,0.511,117.4,0"
"2024-01-06 09:08:00,67.3,0.341,86.9,0"
"2024-01-06 09:09:00,73.92,0.36,139.5,0"
"2024-01-06 09:10:00,60.22,0.578,97.4,0"
"2024-01-06 09:11:00,63.17,0.37,171.2,0"
"2024-01-06 09:12:00,68.1,0.387,157.6,0"
"2024-01-06 09:13:00,52.75,0.388,143.2,0"
"2024-01-06 09:14:00,60.54,0.265,193.5,0"
"2024-01-06 09:15:00,61.26,0.457,150.3,0"
"2024-01-06 09:16:00,50.44,0.335,161.6,0"
"2024-01-06 09:17:00,83.18,0.397,170.6,0"
"2024-01-06 09:18:00,45.93,0.444,134.5,0"
"2024-01-06 09:19:00,47.02,0.594,134.7,0"
"2024-01-06 09:20:00,73.14,0.268,151.2,0"
"2024-01-06 09:21:00,67.13,0.486,109.6,0"
"2024-01-06 09:22:00,49.74,0.487,203.6,0"
"2024-01-06 09:23:00,66.07,0.336,154.8,0"
"2024-01-06 09:24:00,74.68,0.46,144.0,0"
"2024-01-06 09:25:00,59.7,0.564,212.6,1"
"2024-01-06 09:26:00,85.99,0.324,117.0,1"
"2024-01-06 09:27:00,42.76,0.424,196.1,0"
"2024-01-06 09:28:00,66.94,0.44,174.4,0"
"2024-01-06 09:29:00,71.67,0.453,183.5,0"
"2024-01-06 09:30:00,68.91,0.477,144.7,0"
"2024-01-06 09:31:00,57.96,0.417,151.7,0"
"2024-01-06 09:32:00,57.1,0.451,139.7,0"
"2024-01-06 09:33:00,64.44,0.309,179.9,0"
"2024-01-06 09:34:00,68.16,0.416,161.8,0"
"2024-01-06 09:35:00,66.02,0.352,133.2,0"
"2024-01-06 09:36:00,70.4,0.277,134.6,0"
"2024-01-06 09:37:00,49.81,0.349,149.6,0"
"2024-01-06 09:38:00,57.72,0.427,140.0,0"
"2024-01-06 09:39:00,50.6,0.444,193.3,0"
"2024-01-06 09:40:00,56.14,0.273,174.2,0"
"2024-01-06 09:41:00,70.15,0.306,174.2,0"
"2024-01-06 09:42:00,61.08,0.472,157.0,0"
"2024-01-06 09:43:00,86.07,0.451,125.2,0"
"2024-01-06 09:44:00,61.93,0.489,170.9,0"
"2024-01-06 09:45:00,60.6,0.537,87.1,0"
"2024-01-06 09:46:00,61.06,0.454,155.2,0"
"2024-01-06 09:47:00,53.62,0.359,125.6,0"
"2024-01-06 09:48:00,59.42,0.411,123.3,0"
"2024-01-06 09:49:00,71.28,0.566,136.1,0"
"2024-01-06 09:50:00,61.14,0.676,147.5,0"
"2024-01-06 09:51:00,52.07,0.446,149.3,0"
"2024-01-06 09:52:00,50.75,0.454,173.7,0"
"2024-01-06 09:53:00,55.5,0.473,144.8,0"
"2024-01-06 09:54:00,60.74,0.402,146.9,0"
"2024-01-06 09:55:00,71.94,0.516,108.1,0"
"2024-01-06 09:56:00,46.6,0.501,112.0,0"
"2024-01-06 09:57:00,56.8,0.435,158.6,0"
"2024-01-06 09:58:00,61.44,0.368,168.9,0"
"2024-01-06 09:59:00,41.66,0.248,142.2,0"
"2024-01-06 10:00:00,51.66,0.473,178.0,0"
"2024-01-06 10:01:00,53.2,0.421,107.8,0"
"2024-01-06 10:02:00,52.04,0.326,162.0,0"
"2024-01-06 10:03:00,61.92,0.287,124.4,0"
"2024-01-06 10:04:00,58.39,0.466,122.1,0"
"2024-01-06 10:05:00,54.45,0.24,127.1,0"
"2024-01-06 10:06:00,64.28,0.43,147.6,0"
"2024-01-06 10:07:00,77.23,0.484,163.2,0"
"2024-01-06 10:08:00,76.39,0.455,160.9,0"
"2024-01-06 10:09:00,40.77,0.361,141.3,0"
"2024-01-06 10:10:00,65.77,0.275,169.0,0"
"2024-01-06 10:11:00,58.22,0.459,200.6,1"
"2024-01-06 10:12:00,61.55,0.52,146.4,0"
"2024-01-06 10:13:00,56.02,0.343,152.8,0"
"2024-01-06 10:14:00,61.18,0.451,131.6,0"
"2024-01-06 10:15:00,61.51,0.558,138.2,0"
"2024-01-06 10:16:00,54.21,0.434,187.5,0"
"2024-01-06 10:17:00,51.04,0.36,187.8,0"
"2024-01-06 10:18:00,55.51,0.504,144.0,0"
"2024-01-06 10:19:00,62.34,0.326,164.7,0"
"2024-01-06 10:20:00,65.99,0.27,177.6,0"
"2024-01-06 10:21:00,68.53,0.481,136.6,0"
"2024-01-06 10:22:00,55.06,0.359,110.8,0"
"2024-01-06 10:23:00,62.84,0.368,170.7,0"
"2024-01-06 10:24:00,69.63,0.337,176.9,0"
"2024-01-06 10:25:00,71.66,0.353,172.5,0"
"2024-01-06 10:26:00,59.41,0.54,138.8,0"
"2024-01-06 10:27:00,57.79,0.566,195.7,0"
"2024-01-06 10:28:00,61.91,0.579,158.5,0"
"2024-01-06 10:29:00,48.5,0.509,115.6,0"
"2024-01-06 10:30:00,58.06,0.447,102.1,0"
"2024-01-06 10:31:00,67.45,0.257,141.1,0"
"2024-01-06 10:32:00,66.42,0.381,156.7,0"
"2024-01-06 10:33:00,57.3,0.616,141.4,0"
"2024-01-06 10:34:00,62.18,0.356,209.8,0"
"2024-01-06 10:35:00,51.75,0.551,162.1,0"
"2024-01-06 10:36:00,67.03,0.406,120.8,0"
"2024-01-06 10:37:00,59.22,0.132,81.9,0"
"2024-01-06 10:38:00,57.24,0.464,157.1,0"
"2024-01-06 10:39:00,56.38,0.527,179.7,0"
"2024-01-06 10:40:00,59.37,0.395,205.9,1"
"2024-01-06 10:41:00,55.52,0.523,143.9,0"
"2024-01-06 10:42:00,66.58,0.233,201.7,0"
"2024-01-06 10:43:00,56.05,0.261,109.2,0"
"2024-01-06 10:44:00,75.93,0.42,139.7,0"
"2024-01-06 10:45:00,74.65,0.448,119.6,0"
"2024-01-06 10:46:00,51.08,0.536,173.8,0"
"2024-01-06 10:47:00,60.7,0.464,111.0,0"
"2024-01-06 10:48:00,53.49,0.281,162.1,0"
"2024-01-06 10:49:00,56.73,0.421,112.7,0"
"2024-01-06 10:50:00,80.02,0.46,202.7,1"
"2024-01-06 10:51:00,56.92,0.213,138.8,0"
"2024-01-06 10:52:00,63.6,0.396,161.3,0"
"2024-01-06 10:53:00,65.41,0.366,96.3,0"
"2024-01-06 10:54:00,49.99,0.335,105.2,0"
"2024-01-06 10:55:00,51.45,0.45,126.8,0"
"2024-01-06 10:56:00,47.94,0.285,175.5,0"
"2024-01-06 10:57:00,51.14,0.442,169.8,0"
"2024-01-06 10:58:00,31.5,0.456,182.6,0"
"2024-01-06 10:59:00,65.45,0.508,104.7,0"
"2024-01-06 11:00:00,80.54,0.288,165.2,1"
"2024-01-06 11:01:00,61.48,0.249,133.2,0"
"2024-01-06 11:02:00,45.84,0.428,125.8,0"
"2024-01-06 11:03:00,53.57,0.371,133.9,0"
"2024-01-06 11:04:00,55.41,0.69,146.5,0"
"2024-01-06 11:05:00,49.82,0.446,169.8,0"
"2024-01-06 11:06:00,68.6,0.406,183.7,0"
"2024-01-06 11:07:00,68.1,0.383,165.6,0"
"2024-01-06 11:08:00,48.45,0.278,169.0,0"
"2024-01-06 11:09:00,67.25,0.456,204.7,0"
"2024-01-06 11:10:00,75.27,0.392,170.9,0"
"2024-01-06 11:11:00,79.03,0.392,143.6,0"
"2024-01-06 11:12:00,88.65,0.409,167.4,0"
"2024-01-06 11:13:00,50.98,0.422,201.2,0"
"2024-01-06 11:14:00,88.24,0.226,123.9,1"
"2024-01-06 11:15:00,56.46,0.484,137.1,0"
"2024-01-06 11:16:00,54.08,0.315,193.5,0"
"2024-01-06 11:17:00,63.27,0.386,141.3,0"
"2024-01-06 11:18:00,54.18,0.529,172.9,0"
"2024-01-06 11:19:00,63.99,0.578,188.7,0"
"2024-01-06 11:20:00,46.8,0.23,112.3,0"
"2024-01-06 11:21:00,57.61,0.403,137.7,0"
"2024-01-06 11:22:00,72.86,0.427,186.1,0"
"2024-01-06 11:23:00,59.43,0.249,146.2,0"
"2024-01-06 11:24:00,61.42,0.48,89.4,0"
"2024-01-06 11:25:00,64.75,0.412,134.7,0"
"2024-01-06 11:26:00,71.71,0.419,173.8,0"
"2024-01-06 11:27:00,43.45,0.308,188.3,0"
"2024-01-06 11:28:00,65.85,0.441,151.5,0"
"2024-01-06 11:29:00,57.32,0.484,164.5,0"
"2024-01-06 11:30:00,61.67,0.413,138.9,0"
"2024-01-06 11:31:00,70.6,0.349,177.1,0"
"2024-01-06 11:32:00,48.06,0.356,192.8,0"
"2024-01-06 11:33:00,49.87,0.422,173.0,0"
"2024-01-06 11:34:00,40.65,0.405,146.5,0"
"2024-01-06 11:35:00,54.51,0.49,163.0,0"
"2024-01-06 11:36:00,73.3,0.352,178.6,0"
"2024-01-06 11:37:00,58.79,0.278,150.8,0"
"2024-01-06 11:38:00,46.6,0.436,174.0,0"
"2024-01-06 11:39:00,55.14,0.352,161.1,0"
"2024-01-06 11:40:00,45.12,0.478,192.6,0"
"2024-01-06 11:41:00,48.75,0.401,171.0,0"
"2024-01-06 11:42:00,63.89,0.465,135.0,0"
"2024-01-06 11:43:00,48.26,0.299,192.1,0"
"2024-01-06 11:44:00,71.13,0.414,163.8,0"
"2024-01-06 11:45:00,59.29,0.33,145.8,0"
"2024-01-06 11:46:00,60.86,0.278,109.4,0"
"2024-01-06 11:47:00,57.22,0.314,156.9,0"
"2024-01-06 11:48:00,67.73,0.346,205.0,0"
"2024-01-06 11:49:00,67.83,0.524,68.1,0"
"2024-01-06 11:50:00,63.35,0.343,69.3,0"
"2024-01-06 11:51:00,65.65,0.273,173.0,0"
"2024-01-06 11:52:00,57.88,0.413,157.1,0"
"2024-01-06 11:53:00,65.42,0.403,170.2,0"
"2024-01-06 11:54:00,56.62,0.351,134.2,0"
"2024-01-06 11:55:00,60.02,0.384,85.7,0"
"2024-01-06 11:56:00,57.25,0.498,125.0,0"
"2024-01-06 11:57:00,55.43,0.467,196.8,0"
